,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid
174,31,2150,922.4497674418604,1154.1758139534884,80.68910408313108,38.99023796852862,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,41.07257561839305
175,32,544,922.6305147058824,73.72426470588235,29.397858336139723,24.43684213509301,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,53.95393010661251
176,33,633,941.7187993680884,209.3601895734597,33.455000674431176,24.47967540900538,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,120.19769467594668
177,34,1013,1001.381046396841,1959.582428430405,46.71067041837549,29.4932735255274,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,115.27519007175492
178,35,898,1007.305122494432,653.8518930957683,46.70418534413911,25.57814563306922,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,101.455378097454
179,36,464,1047.1443965517242,1624.7737068965516,38.17943555984115,16.415042475601858,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,77.32567332723576
180,37,880,1062.7488636363637,288.6011363636364,42.73318028950344,26.821171880111443,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,88.11867480726929
181,38,538,1058.0055762081784,853.3085501858736,30.69225934714739,22.94491015739387,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,174.8185597369906
182,39,1181,1074.216765453006,1878.9187129551228,56.81763281352665,28.778576243122128,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,127.5922020917618
183,40,706,1110.2082152974504,393.3484419263456,40.01790596292259,23.284642626138,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,50.9835907145492
184,41,497,1138.4386317907445,934.0724346076458,37.97842456845186,17.755269335876516,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,141.50489380570093
185,42,916,1161.4639737991267,791.8482532751092,44.00507234548079,27.989443546863995,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,141.93069066138398
186,43,645,1193.075968992248,453.1875968992248,35.13137924174906,24.509999444061044,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,42,124.50583291834728
187,44,907,1197.9966923925028,497.7695700110253,39.12656728357247,31.711377985536565,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,43,158.34302093007753
188,45,1162,1246.9130808950083,1686.2151462994836,64.86524835352546,23.837289768607743,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,72.25723664678421
189,46,938,1270.4424307036247,1306.3773987206823,36.32535787798162,34.18605823072094,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,45,55.817324434609176
190,47,812,1277.2647783251232,519.2426108374384,36.050627343831074,29.369115486737524,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,155.7974366072689
191,48,847,1288.637544273908,1143.0389610389611,38.84434406494717,28.772590617056647,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,79.3523574352221
192,49,894,1318.182326621924,25.926174496644297,45.21483390797445,27.33587867119464,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,148.10735558834918
193,50,1106,1333.8028933092223,588.6943942133815,58.34898167413474,25.329226861550804,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,147.38217303377618
194,51,681,1332.5433186490454,961.7004405286344,34.125681480628835,26.27637410853972,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,44.0995208987954
195,52,647,1353.4652241112829,2029.0680061823805,34.41467238234794,26.533476696435848,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,248.72786056327615
196,53,709,1363.654442877292,492.5980253878702,42.294387749476215,24.436971982243456,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,163.41078575706177
197,54,1086,1484.186003683241,1009.7523020257828,43.50772799285703,33.289110023631345,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,173.39215731905793
198,55,1148,1508.9277003484322,2025.411149825784,42.305028957346174,36.0566436051668,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,93.23995291225047
199,56,519,1510.1984585741811,1099.633911368015,30.363620464556902,22.424365166265,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,246.72364800568167
200,57,1576,1559.8102791878173,458.3109137055837,67.79728737368187,31.3249574525508,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,90.4121146125847
201,58,625,1588.6368,871.056,32.90369536252086,25.05952169636171,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,85.69423424095336
202,59,1603,1632.9931378665003,1131.9263880224578,64.06512587318441,37.98395946996304,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,148.91908958063078
203,60,1876,1633.9658848614072,586.9365671641791,60.52433864786453,43.82866307961775,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,193.77805211417177
204,61,857,1700.6464410735125,1252.088681446908,36.91858447433986,30.97254098508193,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,195.84697146800409
205,62,798,1705.904761904762,1004.0112781954888,35.526214684843595,29.037639699350752,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,61,55.77789057362911
206,63,512,1733.69921875,1742.607421875,29.943258618193276,22.637504769976594,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,62,90.09830453859708
207,64,743,1796.1816958277254,1422.592193808883,37.79043898071589,26.379856777086893,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,63,105.14400419188011
208,65,869,1846.409666283084,867.3774453394707,37.51330797458798,31.477080937643112,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,64,154.97121015187614
209,66,760,1871.365789473684,828.7381578947368,39.15139113351098,25.93340099162232,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,65,192.9121950573611
210,67,877,1942.8278221208664,1336.436716077537,44.30342219404954,27.00365636468741,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,208.31535720958848
211,68,679,1985.023564064801,292.8114874815906,39.0606758761338,22.874469450034148,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,76.87842297933388
212,69,432,1987.2685185185185,1774.4583333333333,26.18921454360589,21.71147330650433,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,104.32808042849604
213,70,742,2012.076819407008,764.6212938005391,33.46996445272892,28.818286896079552,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,112.14028525605956
214,71,405,2010.4395061728396,1936.051851851852,41.31151431998055,13.730849465822615,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,38.04956465862656
215,72,447,2025.572706935123,137.2214765100671,39.8321380032552,15.3757939862178,2,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,153.47948812815702
216,1,915,80.6032786885246,1266.9267759562842,37.566727496865525,32.499572891423924,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,0,180.9617388074828
217,2,854,89.96135831381733,1375.043325526932,45.57480347242183,25.569998356308883,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,1,224.6890271884624
218,3,869,103.45454545454544,1552.7019562715766,37.9318239328416,30.00795369449184,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,2,104.72377970862608
219,4,273,172.23443223443223,1580.6190476190477,24.543685194640748,14.507404802357785,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,3,88.19183418317252
220,5,1439,224.30437804030575,1096.870743571925,65.12541390305023,29.862406719680457,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,4,131.26128818123527
221,6,433,233.4226327944573,1696.852193995381,27.323059643712494,21.12118372803864,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,5,138.6696723668559
222,7,403,271.38709677419354,2002.6476426799009,27.971871505555846,19.0891688219724,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,6,106.14056826538562
223,8,481,296.2640332640333,1355.823284823285,28.66829894408898,22.30608400434741,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,7,137.57609229151657
224,9,530,312.9754716981132,735.9528301886793,30.75454915924581,22.68303390471053,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,8,166.6058069882211
225,10,779,329.82028241335047,1785.6726572528885,39.30294173404295,30.621043651516,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,9,184.11624326756748
226,11,933,386.60342979635584,1641.8574490889605,37.851383113036086,32.62398191937245,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,10,145.18861439429975
227,12,343,402.1253644314869,849.1282798833819,23.84202000541661,19.617320125900505,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,11,74.17650957311045
228,13,797,426.89962358845673,1181.550815558344,39.27027747637778,27.3168429972076,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,12,175.70533643111463
229,14,603,486.9038142620232,727.9469320066335,31.74423392295037,24.7870749248308,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,13,208.2997395067352
230,15,894,503.87919463087246,1672.1051454138703,39.88361401178461,29.594291079145584,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,15,169.02329753409978
231,16,719,499.6133518776078,671.624478442281,35.26465251316466,26.897441223149936,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,14,158.6525271278434
232,17,983,545.6846388606307,1433.0905391658189,39.3399760542533,32.97508134984672,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,16,83.94477680882012
233,18,729,606.4636488340192,773.8820301783264,35.46201823795688,26.627874484651915,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,17,146.29669298542294
234,19,1414,654.8394625176803,1859.9978783592644,56.12673604800633,32.94806658737329,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,18,57.61091009856335
235,20,112,653.1428571428571,2040.0357142857144,27.337521908469828,5.784100126318648,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,19,94.06948378779384
236,21,948,688.4071729957806,257.0021097046413,37.27407836792865,32.95449607945073,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,20,122.01587746422246
237,22,1323,714.0801209372638,1190.9901738473168,52.454378806712455,33.60971626833642,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,21,118.41055919144496
238,23,593,742.0539629005059,732.8819561551434,33.12815728164827,23.95321474853975,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,22,135.50511994500306
239,24,811,756.7731196054254,449.9926017262639,43.35059909124743,25.361499354974963,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,23,95.6111578468286
240,25,976,778.7202868852459,808.2008196721312,38.58856550111377,33.46825190752432,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,24,82.98845679918627
241,26,659,804.638846737481,624.8892261001517,35.77092566506141,25.123485087748872,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,25,87.61083823217562
242,27,376,818.8218085106383,2017.872340425532,27.313590870905447,18.119198380010225,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,26,173.60588879689567
243,28,952,833.469537815126,507.3046218487395,50.32311707218754,24.96990376829272,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,27,49.58317834185119
244,29,1345,861.4802973977695,1213.900371747212,52.99832110930559,39.32240579624242,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,28,95.298887525402
245,30,2218,904.8949504057708,570.9670874661857,68.45844898322088,49.19278771349617,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,29,102.6944347089328
246,31,2258,923.0186005314438,1154.5925597874225,79.8189045580989,40.76321311641859,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,109.9875263350445
247,32,563,923.353463587922,74.21669626998224,30.854194663307336,23.986011797294054,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,53.987490858528
248,33,645,942.0837209302324,209.4418604651163,34.01892254769949,24.520158057545878,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,120.3031698182076
249,34,1048,1001.9274809160304,1959.9036259541983,48.12491226553355,29.66152169686365,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,115.3027913416404
250,35,919,1007.582154515778,653.9760609357998,47.25252480501674,25.81342868805422,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,101.64180571636034
251,36,505,1046.3881188118812,1624.671287128713,47.11106272877659,14.800483076493096,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,76.05016587131779
252,37,905,1063.3060773480663,288.7944751381215,43.26054973662231,27.193978863617268,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,120.8976259056398
253,38,555,1058.5711711711713,853.7117117117117,31.51226822187745,23.02295015931325,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,175.13069251761254
254,39,1283,1075.3741231488698,1877.9243959469995,59.412894712094165,30.378822645601392,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,127.03076199408471
255,40,724,1110.5870165745855,393.5262430939226,40.35098726493813,23.608159932704428,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,232.08324948600293
256,41,519,1139.013487475915,934.3082851637764,38.79816077580836,18.003210550680016,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,141.49807502395393
257,42,946,1161.7885835095135,792.0761099365751,44.995157617193165,28.305753732574864,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,142.2942590465832
258,43,685,1193.690510948905,453.1649635036496,35.8758902101566,25.264802056968964,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,42,202.98693836522733
259,44,936,1198.4369658119658,497.74252136752136,39.719679435978136,32.25076212295326,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,43,158.25877706393445
260,45,1223,1246.813573180703,1685.96484055601,66.25205485994886,24.5665498217062,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,72.17580818290061
261,46,970,1271.003092783505,1306.4639175257732,36.42870004800665,35.46540297289325,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,45,55.95220008764023
262,47,823,1277.719319562576,519.55042527339,36.19595258305357,29.728339785070432,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,155.42780811413516
263,48,863,1289.213209733488,1143.2491309385864,38.97595765541416,29.258709128325588,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,79.49540092123421
264,49,942,1319.06050955414,26.38535031847134,46.37804683702671,28.24733456917596,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,147.6280023127286
265,50,1125,1334.3866666666668,589.0328888888889,59.56906237098193,25.33938504998101,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,147.2896798156119
266,51,734,1333.350136239782,962.8297002724796,37.01985625219434,25.99368081712207,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,44.98217486105378
267,52,664,1353.9322289156626,2028.9096385542168,34.69533279444947,26.97175440424349,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,249.05090478074624
268,53,720,1364.3805555555557,492.81666666666666,42.48757874304669,24.91308542499129,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,192.8447067135324
269,54,1131,1484.9106984969053,1010.2926613616268,41.17927317747702,36.59204993678728,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,173.69201508749634
270,55,1189,1509.2405382674517,2025.356602186712,43.32836461699833,36.45256039164255,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,93.71423129916845
271,56,537,1510.5456238361269,1100.0689013035385,31.03305873222406,22.68737750180845,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,247.13556576681785
272,57,1627,1560.3159188690845,458.5218192993239,68.5034752900974,31.76775047439426,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,99.48591553822924
273,58,658,1589.354103343465,871.5501519756839,35.0259876321765,25.12382670579059,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,85.6123648512387
274,59,1705,1633.649853372434,1131.9519061583578,63.66545711143981,38.76585944298724,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,148.82919103223108
275,60,1941,1634.427614631633,587.2199896960329,61.39807194992798,44.78790535606306,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,194.05953708299575
276,61,894,1701.2002237136464,1252.2919463087248,37.91316814286497,31.45417380790393,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,195.9871774578809
277,62,805,1706.1465838509316,1004.2459627329192,35.50747470731335,29.31701915733727,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,61,56.17149415716166
278,63,537,1734.0111731843576,1742.4506517690877,31.4127613850325,22.660765872360454,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,62,89.64724585005135
279,64,822,1797.3065693430658,1422.8333333333333,37.95461204057792,28.967142269595907,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,63,105.70523051941024
280,65,1724,1858.639211136891,849.3074245939675,97.70836661048035,32.1243950647796,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,172.81892641731454
281,66,905,1943.4198895027623,1336.617679558011,44.88059700737865,27.657934570376643,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,208.5899066931994
282,67,731,1985.250341997264,292.1942544459644,40.05563335556238,24.15278407680837,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,76.87193882920565
283,68,446,1987.726457399103,1774.713004484305,26.37189011253804,22.27869338109148,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,104.05663797442608
284,69,765,2012.4875816993465,764.8130718954249,34.1659590781817,29.21518451370823,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,111.7599498374634
285,70,423,2010.4562647754135,1936.3049645390072,41.85814389439127,14.157967843709349,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,37.790619768488654
286,71,414,2025.0193236714977,137.7753623188406,39.65496216709523,14.37537074240243,3,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,152.54986466249744
287,1,966,81.08592132505176,1266.935817805383,41.31799605220118,31.600269954191432,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,0,181.12134443474764
288,2,897,90.4314381270903,1374.5964325529542,46.58069053122464,26.18235718121845,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,1,224.7618118368237
289,3,905,104.20883977900552,1552.3027624309393,38.55836060211798,30.6887235585988,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,2,104.7704704196968
290,4,282,172.9468085106383,1579.978723404255,24.943853332866528,14.767941426999444,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,3,87.87230318104231
291,5,1488,224.8924731182796,1096.3158602150538,64.93378497808118,30.877745972693425,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,4,131.30184536944725
292,6,453,233.94039735099335,1696.3222958057397,28.20221421944586,21.478726828524923,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,5,138.57757409496745
293,7,421,272.04513064133016,2001.9049881235155,29.119699130450435,19.31902605936473,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,6,106.03335218198248
294,8,498,296.75100401606426,1355.2590361445782,29.18591674916053,22.67130719361855,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,7,137.50094377493426
295,9,557,313.6175942549372,735.4631956912028,31.507444748104817,23.26647463188573,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,8,167.88668497995425
296,10,812,330.4581280788177,1785.3817733990147,39.81047832997779,31.39541610018244,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,9,183.94165894371056
297,11,961,387.2081165452653,1641.401664932362,38.69898283586667,32.77649394280929,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,10,145.1701348340194
298,12,352,402.73295454545456,848.6988636363636,23.98585029560042,20.08381862896128,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,11,74.84600599757627
299,13,820,427.4256097560976,1180.959756097561,39.5817014161148,28.041847104492085,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,12,175.73095757697013
300,14,627,487.5295055821372,727.311004784689,32.12797515335363,25.3873116183048,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,13,209.07074644713097
301,15,923,504.3261105092091,1671.638136511376,40.1195196042135,30.24366808247588,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,15,169.03897140258115
302,16,741,500.2860998650472,671.0904183535763,35.77625172719297,27.30823067376648,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,14,158.3403913301853
303,17,1024,546.2119140625,1432.677734375,39.9574656313737,33.747760845284525,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,16,83.83439803406966
304,18,737,607.044776119403,773.3459972862958,35.45214112273671,26.88997287741253,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,17,145.9969397216999
305,19,1447,655.4457498272287,1859.5577055977883,57.08565077904803,33.285059879925406,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,18,58.16480478244655
306,20,130,653.2692307692307,2039.792307692308,28.91926251767786,6.35211709025478,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,19,93.97489098371744
307,21,993,688.9899295065459,256.595166163142,38.88793094055116,33.02873756886436,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,20,122.1075301224962
308,22,1397,714.0100214745884,1190.1789549033645,54.6866562186907,34.114415585117534,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,21,119.11544250856922
309,23,614,742.8094462540716,732.8045602605863,33.751657314100484,24.35108887393397,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,22,135.37475159269655
310,24,833,757.3373349339736,449.50900360144055,44.01146108624686,25.67536758027677,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,23,95.50042572380929
311,25,1003,779.4406779661017,807.8853439680958,39.325633232570645,33.7843671319652,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,24,83.47037128329055
312,26,685,805.2729927007299,624.494890510949,35.88437141544709,25.820960281945165,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,25,87.76089504115275
313,27,399,819.1854636591479,2017.5238095238096,28.14673861527736,18.71816247728756,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,26,173.76875688059133
314,28,979,834.0122574055158,506.8426966292135,51.13258180034632,25.27573151326204,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,27,49.70672917415191
315,29,1392,861.1630747126437,1213.260775862069,53.158793076343,40.179587790503895,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,28,94.67988210525472
316,30,2293,905.6476232010468,570.5743567378979,68.98911969069772,50.06324502425376,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,29,103.54832636412893
317,31,2406,923.9609310058188,1154.775561097257,82.29336535846424,42.28344045126938,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,110.21662704231235
318,32,587,924.0732538330494,74.10051107325383,31.5653468796834,24.499378337074155,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,54.08402615208824
319,33,695,942.778417266187,208.23021582733813,36.10359730632983,24.97933532698979,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,136.60910056701974
320,34,1187,1003.3024431339512,1958.9081718618363,50.28579506477586,31.61230220549737,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,115.58019008473794
321,35,966,1008.2028985507246,653.5393374741201,48.132843217528446,26.53212820622479,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,101.28253883696333
322,36,522,1046.204980842912,1624.4827586206898,44.73306566792144,16.15940531344301,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,75.9385793206212
323,37,927,1063.9611650485438,288.3872707659115,44.38312832092944,27.16609585128624,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,88.12081849425671
324,38,589,1059.6587436332768,853.0407470288625,32.946384919547924,23.972126293064484,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,175.69683787451277
325,39,1332,1075.8926426426426,1877.5067567567569,60.14388100028832,31.03451386345081,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,127.52563782869886
326,40,743,1111.305518169583,393.0403768506056,41.08203385564193,23.916549127550685,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,50.45964107825546
327,41,562,1140.211743772242,934.1370106761566,37.66606334389346,20.027937536564103,4,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,141.052984212931
